locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
945062,Faith Sandwich,Push Cart,9090000,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,3708095,3708,095,17MFF-0135,APPROVED,Vietnamese sandwiches: various meat rice plates & bowls: vermicelli: spring rolls: sticky rice: Vietnamese Goi: pho: noodles: coffee:  various flavored tea : various soda and juices: water,6012851.27,2115274.827,37.788864715343,-122.399359351363,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0135&ExportPDF=1&Filename=17MFF-0135_schedule.pdf,Mo-Fr:8AM-3PM,,07/18/2017 12:00:00 AM,2017-03-06,0,07/15/2018 12:00:00 AM,"(37.788864715343, -122.399359351363)"
934804,Natan's Catering,Truck,0,,Assessors Block 4046/Lot001,4046001,4046,001,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016675.163,2105416.559,37.7620084580302,-122.385441811568,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7620084580302, -122.385441811568)"
934553,"Casey's Pizza, LLC",Truck,10624001,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 POST ST,0311015,0311,015,17MFF-0104,APPROVED,Artisan Pizzas (Margherita: Yukon Potato: Zoe's Pepperoni: Funghi: Brocolli Rabe: Bacon Kale:  Arugula) and Drinks.,6011921.732,2115262.393,37.788778723378,-122.402574568411,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0104&ExportPDF=1&Filename=17MFF-0104_schedule.pdf,Sa:12PM-4PM;Tu/We/Th:3PM-8PM,,08/29/2017 12:00:00 AM,2017-02-13,0,07/15/2018 12:00:00 AM,"(37.788778723378, -122.402574568411)"
1037688,Munch A Bunch,Truck,10293000,PARNASSUS AVE: HILLWAY AVE to 03RD AVE (400 - 599),400 PARNASSUS AVE,1756001,1756,001,17MFF-0197,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,5995605.966,2106525.104,37.7638640323832,-122.458391749844,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:7AM-8AM,,11/21/2017 12:00:00 AM,2017-11-16,1,07/15/2018 12:00:00 AM,"(37.7638640323832, -122.458391749844)"
949551,Eva's Catering,Truck,10006000,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1199 ORTEGA ST,1404045,1404,045,17MFF-0162,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,5986602.689,2113869.846,37.7835091222127,-122.4900712081,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0162&ExportPDF=1&Filename=17MFF-0162_schedule.pdf,Sa:8AM-10AM,,03/22/2017 12:00:00 AM,2017-03-15,1,07/15/2018 12:00:00 AM,"(37.7835091222127, -122.4900712081)"
934812,Natan's Catering,Truck,1400001,25TH ST: MARYLAND ST to MICHIGAN ST (400 - 699),Assessors Block 4241/Lot002,4241002,4241,002,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016991.219,2102253.193,37.7533400011811,-122.384128384237,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7533400011811, -122.384128384237)"
934510,Mike's Catering,Truck,7198000,INDIANA ST: 23RD ST to 25TH ST \ I-280 N ON RAMP (1200 - 1399),Assessors Block 4228/Lot080,4228080,4228,080,17MFF-0092,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,6015176.72777,2102413.60751,37.7536799789675,-122.390414532294,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0092&ExportPDF=1&Filename=17MFF-0092_schedule.pdf,Mo/Mo/Mo/Mo/Mo:7AM-8AM/9AM-11AM;Su/Su/Su/Su/Su:9AM-2PM;Sa/Sa/Sa/Sa/Sa:9AM-3PM;Mo/Mo/Mo/Mo/Mo:11AM-1,,03/10/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7536799789675, -122.390414532294)"
947726,Roadside Rotisserie Corporation / Country Grill,Truck,3075000,BRANNAN ST: STANFORD ST to JACK LONDON ALY (324 - 353),333 BRANNAN ST,3788042,3788,042,17MFF-0149,APPROVED,Rotisserie Chicken; Ribs; Pork Loin; Roasted Potatoes; Chicken Wrap; Kale Salad; Drinks,6014798.469,2112341.208,37.780918000993,-122.392416983133,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0149&ExportPDF=1&Filename=17MFF-0149_schedule.pdf,Mo/Tu/Th:9AM-6PM,,03/13/2017 12:00:00 AM,2017-03-13,0,07/15/2018 12:00:00 AM,"(37.780918000993, -122.392416983133)"
934627,May Catering,Truck,19984000,04TH ST: CHINA BASIN ST to MISSION BAY BLVD (1300 - 1399),1322 04TH ST,1758 035,1758,035,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,5994967.667,2106540.921,37.7638707601661,-122.460600563879,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:9AM-10AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7638707601661, -122.460600563879)"
934817,Natan's Catering,Truck,10827000,QUINT ST: ARTHUR AVE to CUSTER AVE (1 - 199),50 QUINT ST,5201001,5201,001,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015535.265,2099780.721,37.7464705066471,-122.388990808654,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7464705066471, -122.388990808654)"
944366,"Off the Grid Services, LLC",Truck,307000,05TH ST: BLUXOME ST to TOWNSEND ST (650 - 699),670 05TH ST,3785002,3785,002,17MFF-0131,APPROVED,Everything,6013152.64,2110433.77,37.7755890799594,-122.39797690638,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0131&ExportPDF=1&Filename=17MFF-0131_schedule.pdf,Mo/We/Fr:8AM-3PM,,03/02/2017 12:00:00 AM,2017-03-02,0,07/15/2018 12:00:00 AM,"(37.7755890799594, -122.39797690638)"
934611,May Catering,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2300 CESAR CHAVEZ ST,4328A007,4328A,007,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012256.828,2101112.599,37.7499452857571,-122.400420884438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:1PM-2PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7499452857571, -122.400420884438)"
934582,May Catering,Truck,1259000,23RD ST: HARRISON ST to TREAT AVE (3000 - 3053),3000 23RD ST,3639004,3639,004,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:9AM-10AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(0, 0)"
934625,May Catering,Truck,0,,Assessors Block 8710/Lot003,8710003,8710,003,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014416.532,2108607.696,37.7706453983908,-122.3934769372,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7706453983908, -122.3934769372)"
934626,May Catering,Truck,0,,Assessors Block /Lot,,,,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(0, 0)"
934806,Natan's Catering,Truck,0,,Assessors Block 4103/Lot023A,4103023A,4103,023A,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6014314.885,2104114.856,37.7583033956425,-122.393514054817,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7583033956425, -122.393514054817)"
961021,Let's Be Frank,Push Cart,8393001,LINDEN ST: GOUGH ST to OCTAVIA ST (300 - 399),404 OCTAVIA ST,0817033,0817,033,17MFF-0180,APPROVED,Hot dogs and chili,6005585.672,2110752.197,37.7760390626659,-122.424175571492,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0180&ExportPDF=1&Filename=17MFF-0180_schedule.pdf,Fr:11AM-5PM,,12/28/2017 12:00:00 AM,2017-04-12,0,07/15/2018 12:00:00 AM,"(37.7760390626659, -122.424175571492)"
934302,Yummy Hot Dogs,Push Cart,8749201,MARKET ST: MASON ST \ TURK ST to 06TH ST \ GOLDEN GATE AVE \ TAYLOR ST (950 - 998) -- NORTH --,954 MARKET ST,0342001,0342,001,17MFF-0063,APPROVED,Hot dogs: pretzels: chips: juices and cold drinks,6009859.555,2113263.691,37.7831754207336,-122.409568315547,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0063&ExportPDF=1&Filename=17MFF-0063_schedule.pdf,Tu/Th/Sa:10AM-7PM,,03/15/2017 12:00:00 AM,2017-02-11,0,07/15/2018 12:00:00 AM,"(37.7831754207336, -122.409568315547)"
934434,JapaCurry,Truck,11544000,SANSOME ST: PINE ST to CALIFORNIA ST (200 - 299),217 SANSOME ST,0260004,0260,004,17MFF-0087,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,6012325.432,2116569.355,37.7923898619832,-122.401269695236,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0087&ExportPDF=1&Filename=17MFF-0087_schedule.pdf,Mo/Tu/Fr:11AM-2PM,,04/24/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7923898619832, -122.401269695236)"
934557,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,8747202,MARKET ST: 04TH ST \ ELLIS ST \ STOCKTON ST to POWELL ST (800 - 890) -- NORTH --,870 MARKET ST,0329005,0329,005,17MFF-0106,APPROVED,Soft pretzels: hot dogs: sausages: chips: popcorn: soda: espresso: cappucino: pastry: ica cream: ices: italian sausage: shish-ka-bob: churros: juice: water: various drinks,6010493.859,2113955.658,37.7851109204478,-122.407422668277,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0106&ExportPDF=1&Filename=17MFF-0106_schedule.pdf,Mo-Su:6AM-9PM,,05/09/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7851109204478, -122.407422668277)"
1037691,Munch A Bunch,Truck,8137000,LARKIN ST: FERN ST to BUSH ST (1127 - 1199),1144 LARKIN ST,0279012,0279,012,17MFF-0197,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6007372.707,2115263.802,37.7885275753132,-122.418313685721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:10AM-11AM,,11/21/2017 12:00:00 AM,2017-11-16,1,07/15/2018 12:00:00 AM,"(37.7885275753132, -122.418313685721)"
934816,Natan's Catering,Truck,1507000,26TH ST: RHODE ISLAND ST to KANSAS ST (2200 - 2299),Assessors Block 4281a/Lot012A,4281a012A,4281a,012A,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011939.286,2101416.045,37.7507607694601,-122.401540291357,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7507607694601, -122.401540291357)"
934574,May Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,4343001D,4343,001D,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6011789.79,2100273.801,37.7476160722331,-122.401976975724,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:7AM-8AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7476160722331, -122.401976975724)"
934797,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,066,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.94361,2099135.86798,37.7447521916164,-122.385679248721,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7447521916164, -122.385679248721)"
934507,Mike's Catering,Truck,15024000,CHINA BASIN ST: TERRY A FRANCOIS BLVD to 03RD ST (300 - 499),435 CHINA BASIN ST,8720001,8720,001,17MFF-0092,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0092&ExportPDF=1&Filename=17MFF-0092_schedule.pdf,Mo-Fr:11AM-1PM,,03/10/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(0, 0)"
934596,May Catering,Truck,2111000,ALABAMA ST: MARIPOSA ST to 18TH ST (500 - 599),501 ALABAMA ST,4018005,4018,005,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009055.309,2105741.745,37.762476819591,-122.411819003679,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:10AM-11AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.762476819591, -122.411819003679)"
1036076,CARDONA'S FOOD TRUCK,Truck,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1888 MISSION ST,3547003,3547,003,17MFF-0195,APPROVED,Tacos: Burritos: Quesadillas: Various Drinks,6006630.753,2107401.428,37.7668976025592,-122.420322473068,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0195&ExportPDF=1&Filename=17MFF-0195_schedule.pdf,Sa-Su:8AM-5PM,,12/29/2017 12:00:00 AM,2017-10-26,0,07/15/2018 12:00:00 AM,"(37.7668976025592, -122.420322473068)"
934614,May Catering,Truck,5340000,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2090 EVANS AVE,4347A003,4347A,003,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6013578.61428,2100360.92261,37.7479549645678,-122.395797384916,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:3PM-4PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7479549645678, -122.395797384916)"
934435,JapaCurry,Truck,9092000,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),602 MISSION ST,3707013,3707,013,17MFF-0087,APPROVED,Katsu Curry: KUROBUTA Sausage Curry: Vegetable Curry: Veggie Croquette Curry: Chicken NANBAN Bento: Nori Bento: water: soda: green tea,6012606.129,2114955.147,37.787973283216,-122.400185049889,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0087&ExportPDF=1&Filename=17MFF-0087_schedule.pdf,We/Th:10AM-2PM,,04/24/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.787973283216, -122.400185049889)"
1037692,Munch A Bunch,Truck,5882000,FULTON ST: FRANKLIN ST to GOUGH ST (300 - 399),365 FULTON ST,0792 028,0792,028,17MFF-0197,APPROVED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6005956.8,2111638.505,37.7784935971852,-122.422954747396,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:10AM-11AM,,11/21/2017 12:00:00 AM,2017-11-16,1,07/15/2018 12:00:00 AM,"(37.7784935971852, -122.422954747396)"
944289,Linda's Catering,Truck,142000,02ND ST: BRYANT ST to TABER PL (500 - 518),501 02ND ST,3774067,3774,067,17MFF-0129,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6014675.196,2113164.273,37.7831711043434,-122.392901049479,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0129&ExportPDF=1&Filename=17MFF-0129_schedule.pdf,Mo-Fr:10AM-12PM,,03/01/2017 12:00:00 AM,2017-03-01,1,07/15/2018 12:00:00 AM,"(37.7831711043434, -122.392901049479)"
934585,May Catering,Truck,13767000,YORK ST: 18TH ST to 19TH ST (600 - 699),620 YORK ST,4023012,4023,012,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6009734.778,2105398.284,37.7615718487197,-122.409444718958,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:9AM-10AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7615718487197, -122.409444718958)"
934792,Natan's Catering,Truck,0,,Assessors Block 5598/Lot031,5598031,5598,031,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6010555.36796,2097635.85527,37.740303872806,-122.406059743494,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.740303872806, -122.406059743494)"
934600,May Catering,Truck,193201,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2800 03RD ST,4246001,4246,001,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015771.139,2102415.24,37.7537174169021,-122.388359021044,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:11AM-12PM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7537174169021, -122.388359021044)"
946375,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,6108000,GEARY ST: GRANT AVE to STOCKTON ST (100 - 199),100 GEARY ST,0309003,0309,003,17MFF-0144,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6011136.441,2114963.525,37.7879142297241,-122.405270523095,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0144&ExportPDF=1&Filename=17MFF-0144_schedule.pdf,Mo-Su:6AM-12AM,,03/14/2017 12:00:00 AM,2017-03-10,1,07/15/2018 12:00:00 AM,"(37.7879142297241, -122.405270523095)"
934508,Mike's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,001,17MFF-0092,APPROVED,Cold Truck: packaged sandwiches: snacks: candy: hot and cold drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0092&ExportPDF=1&Filename=17MFF-0092_schedule.pdf,Mo-Fr:11AM-1PM,,03/10/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(0, 0)"
934575,May Catering,Truck,7502000,JERROLD AVE: UPTON ST to NAPOLEON ST (2201 - 2299),2270 JERROLD AVE,5230008,5230,008,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6012245.5,2099714.018,37.7461044517152,-122.400361834965,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:8AM-9AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7461044517152, -122.400361834965)"
934576,May Catering,Truck,7169000,ILLINOIS ST: 20TH ST to 22ND ST (900 - 1099),1000 ILLINOIS ST,4109001,4109,001,17MFF-0110,APPROVED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6015939.401,2104425.293,37.7592459190261,-122.387917376991,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo-Fr:8AM-9AM,,12/28/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7592459190261, -122.387917376991)"
934805,Natan's Catering,Truck,0,,Assessors Block 5216/Lot030,5216030,5216,030,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015212.23,2099399.714,37.7454064294164,-122.390081224847,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7454064294164, -122.390081224847)"
934791,Natan's Catering,Truck,6759001,HARRISON ST: 26TH ST to KAMILLE CT (3000 - 3048),3040 HARRISON ST,6573001,6573,001,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6008722.691,2100785.001,37.7488480565663,-122.412618994655,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/2017 12:00:00 AM,2017-02-13,1,07/15/2018 12:00:00 AM,"(37.7488480565663, -122.412618994655)"
